sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Amer	Ne_Acol:Agam:Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Aara:Aqua:Amel_to_Acol:Agam:Amer	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Acol:Agam:Amer_to_Aara:Aqua:Amel	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Amer	height_Acol:Agam:Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
823	5.205910109353523E-4	6.557723894695114E-4	3.538681520879025E-4	7.293098096284295E-4	9.570573631737606E-4	5.732651323778477E-4	7.727330121025988E-4	6.071043153896604E-4	7.502386370540624E-4	5.268612412503581E-4	0.0010925586721645742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.96509192600196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006057945002913833	0.0	0.007509977820900762	0.0	0.0	0.0010085847632366838	0.0	0.00920253786291094	0.009603093382683047
824	4.369316977195576E-4	6.879528088906164E-4	4.057029287691425E-4	0.0010668303317733483	7.19101801291369E-4	6.302168254322569E-4	8.154185870663297E-4	7.350716952504761E-4	7.453586314275169E-4	8.859233144234768E-4	8.449473612044169E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.96509192600196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006584922954282576	0.0	0.007907042684989428	0.0	0.0	0.0010318159227132463	0.0	0.010125957271199193	0.01013482898413557
825	0.0010425798507533402	0.0012405755055548808	0.0010140056002050373	7.869349360974661E-4	9.065904867250325E-4	8.573810402886596E-4	0.001374794741725234	6.899219897205713E-4	6.865617473624355E-4	7.262992082794496E-4	0.0011632799942864602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.96509192600196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005952862518570026	0.0	0.007828365654501951	0.0	0.0	8.684585714456728E-4	0.0	0.010052510319121157	0.010173885205374007
826	9.458558365180576E-4	7.21739888137398E-4	0.0011209974783830633	9.229744945781204E-4	0.0010911979398102408	8.823545598526262E-4	8.158123785402566E-4	7.524247721388657E-4	0.0013870307517044006	0.0011074580169458392	0.0010760424701815898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.77579505130066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004702726087990133	0.0	0.007098956095285935	0.0	0.0	0.0010286206879251015	0.0	0.009723714216256457	0.010081853185040145
827	7.447905589138173E-4	7.355134994225272E-4	0.001370219282488426	0.0010879966303892128	0.0014177789566884654	0.0011791207568209875	0.0010982838968850398	7.845357407039592E-4	0.0023147506300346364	0.0011913359745019927	0.0010677219448376582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.77579505130066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005061035509155886	0.0	0.007196915655255438	0.0	0.0	0.0010406267286206666	0.0	0.010442607558194286	0.010450408610019005
828	0.0011131983528286458	7.867173434917355E-4	0.001110967944309145	0.0011046023232464143	0.0012438283860793195	7.502190593019169E-4	8.18108990127771E-4	0.0010123099487900772	0.0013304816476579272	5.540737501987072E-4	9.655790900081134E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006066603246945299	0.0	0.0075610115737149665	0.0	0.0	4.600431451963396E-4	0.0	0.011431794570023402	0.011457163257853637
829	8.361966080055081E-4	0.0010448428905081137	0.0010288530633231897	9.77379625512774E-4	0.0012229796273461131	5.530588639171205E-4	6.984596216633808E-4	0.0010248895669482802	6.059556727311046E-4	0.0013882482999827222	0.0012911888308269593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005071783225977695	0.0	0.007128413235502826	0.0	0.0	5.505289910767222E-4	0.0	0.010821667569895206	0.011451118576423185
830	0.0012182961621800515	0.0010496204233201114	0.0014753053869259413	0.0016859372886855852	0.0015849494900818488	0.0011749239161280122	0.00129411489245127	0.0010737143604592156	0.0018551697622214518	0.001052321175814881	0.0015881012914424242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004959724016051246	0.0	0.007191776625008443	0.0	0.0	6.680516745040301E-4	0.0	0.010620390694155392	0.010927706122600815
831	0.001592928916510557	8.523371810127341E-4	7.002349195340629E-4	0.0012726775314648754	0.0021683144901957383	9.770467199007615E-4	0.001343844548768584	8.514567513323123E-4	0.0011095421031353705	0.0014350575172710864	0.001104493163710117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052909260852319695	0.0	0.006665487862341159	0.0	0.0	0.0010760007676525359	0.0	0.010229807757184075	0.010662515027316861
832	5.679529794061101E-4	0.0010841785738412463	9.365970073070748E-4	6.346997785636417E-4	0.001027353120147942	5.785260336772254E-4	6.730598318744006E-4	6.279405214209786E-4	9.105010271963278E-4	0.0012694996371656047	8.552428060135621E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005475893946289446	0.0	0.007156489245120934	0.0	0.0	0.001306065889934498	0.0	0.009703409754627494	0.009929075913303834
833	8.320633856467444E-4	9.9532926271817E-4	9.587792801998764E-4	0.0012176442652280703	0.0015159950783239487	0.0010037492905089634	7.551923513350835E-4	9.384972173034201E-4	9.154407432544021E-4	0.001223435644532293	0.0010892092923560142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005534619748581847	0.0	0.0077354037632738825	0.0	0.0	0.0010525942196182095	0.0	0.010332606915200979	0.010345733989200497
834	0.0016286029442200292	0.001465701318918221	0.0018214108699877796	0.0011065978193910582	8.447488327898838E-4	0.0014382874882061477	0.001730938099963016	8.536624526421981E-4	0.00127977105325251	0.0019126148863005009	0.0019329442425991567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005235525794067736	0.0	0.007249457972989419	0.0	0.0	0.001031012202083367	0.0	0.009225681350201494	0.00971463778777119
835	0.00113277472319305	0.001532120078874009	7.368333802216974E-4	0.0012633363039262259	0.0018920039980732538	9.79492414179028E-4	0.0014649372471540658	8.87280409892337E-4	0.001306148114522372	0.002430498376405214	0.0016929292101877812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051554378947734035	0.0	0.006448241052658152	0.0	0.0	9.095345023622317E-4	0.0	0.00850481562195693	0.009454395293363506
836	9.503153091395199E-4	9.607192568529145E-4	0.0010882147521581642	6.936468409052455E-4	0.001144596947786385	8.217226402762204E-4	9.436410586183715E-4	7.924794933811189E-4	0.001007359758047877	0.0020390107305943046	0.0014202440368690557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.227196753981222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00530982763696856	0.0	0.007451534038098302	0.0	0.0	0.0012639015599059337	0.0	0.00850840116379544	0.009992425472025791
837	8.899346811509474E-4	9.90096114909808E-4	0.0010855387981819613	0.0010894136518600737	9.802941262595259E-4	8.888513127702651E-4	0.0010244363310960118	8.953899714318643E-4	0.0010620280035824286	0.0020259172132253566	0.0014423113181481883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.227196753981222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005558768442603711	0.0	0.007815146146049244	0.0	0.0	0.0011826233540534713	0.0	0.010024145817086692	0.010476298128913658
838	0.0011847909343517358	8.748456447628938E-4	0.0014231810720362404	0.0011163285545474394	0.0014182420894940755	0.0012293579763784572	8.547004549182727E-4	9.155665014631785E-4	8.106445143728084E-4	0.0011355748115841795	0.0012180426692510863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.227196753981222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053144021933111225	0.0	0.008013789899188491	0.0	0.0	0.0010550693903899344	0.0	0.010465299642397827	0.010642229093937151
839	0.001568473816678874	0.0012417171865304576	0.0012345791466696892	0.0012875464684729925	0.0010125507454693786	0.0012585307273006634	0.0010989292372560275	0.0010266896197448046	6.967131437949229E-4	8.965145688784907E-4	0.0016483220436208526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.227196753981222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005292172777381109	0.0	0.008720512889101346	0.0	0.0	0.0011708398226242984	0.0	0.01031535619609102	0.010723557784463487
840	8.446733203637507E-4	0.0013864149036539575	9.140287940192595E-4	0.001189170862841342	0.0010218839637419644	0.0012275494132622281	8.641313582518847E-4	6.831136239614712E-4	7.809711945744497E-4	0.001062332863820036	0.0012393200597909466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7719232329600607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005484639277316418	0.0	0.00849405929115277	0.0	0.0	0.0017452344585432173	0.0	0.010269630196405888	0.010484325835303976
841	9.605967287177307E-4	6.354565485821977E-4	0.001219475364700428	0.0011978768045379218	0.0011778981038655313	0.001103396583018881	8.444759480228232E-4	8.548894004341608E-4	0.0012107084737486653	7.258525648466239E-4	0.0014393215095056492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.438156528798261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005346887206318793	0.0	0.007541665831372301	0.0	0.0	9.097457563727353E-4	0.0	0.009476472044058427	0.00970754630941207
842	7.837476854176649E-4	0.0016638400970428874	0.0016276131768535804	8.710426650379409E-4	0.0011916236253844063	0.0011033132122959567	0.0019174189400990365	8.887187104682521E-4	0.001293599517043053	8.369742341716506E-4	0.002092091016381545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.281349042230225	0.0	0.0	0.0	0.0	0.0	0.0	0.005190682648958833	0.0	0.007853051820406933	0.0	0.0	0.0010320297848858129	0.0	0.009436059757847861	0.010029023322539497
843	0.0021554437452566406	0.0012222071085611832	0.0012958218287662173	0.0026975010911495416	0.0013971810855538062	0.0026517077830298143	0.0014733721174794768	0.0012348822819528112	0.00234934794581869	0.0018198871596386338	0.0017510252593227022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.433347710342913	0.0	0.0	0.0	0.005068041925573597	0.0	0.007979422422576318	0.0	0.0	0.0010821774876960417	0.0	0.009599026539310324	0.009931717601113508
844	0.0015714504026626578	0.0013691971288750536	0.0018599233923815666	0.0015710162220107023	0.00129430471908462	9.705995725257786E-4	0.0022228699228799107	0.001104864130045279	0.001974486459472446	0.001777706263301494	0.0018233113122396256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.433347710342913	0.0	0.0	0.0	0.005389230124634319	0.0	0.007748993492813018	0.0	0.0	7.854251731477142E-4	0.0	0.009403933013717943	0.010143674646532392
845	0.00103610847469731	0.0011646843316961617	0.0016895619688358523	6.842464042743785E-4	0.0014996610759771506	0.00114065924026359	8.266587534311483E-4	0.001017442290760121	0.0012415793088005442	0.001643775140372161	0.0012480044883220053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3985303224031849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.433347710342913	0.0	0.0	0.0	0.005390717885427244	0.0	0.0075703228177392045	0.0	0.0	0.0010976899678659079	0.0	0.008684851486834953	0.009987053508182341
846	7.246090199670867E-4	0.0012579927795630323	0.0010541114072431035	9.356732033110286E-4	0.0010417717529395203	0.0013337612419277744	0.0012108899895760018	8.349211348544258E-4	9.21109985025062E-4	0.0012262123242428578	0.0013332125206673283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.433347710342913	0.0	0.0	0.0	0.005781381416336038	0.0	0.008165738143354412	0.0	0.0	0.001209208445425056	0.0	0.009831705721430394	0.010477159697660192
847	0.0017491323793802924	0.0013968315362922858	9.693757535540516E-4	0.00113905070834748	8.428806446371486E-4	0.0013780094689334497	9.899061944101681E-4	0.0011152092503406935	0.0011870129149669463	0.0012972853888887118	0.0012981909589472403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006161455195247252	0.0	0.008338415231000701	0.0	0.0	9.042703094079233E-4	0.0	0.01011954915377494	0.010779401193690584
848	7.931603187816145E-4	0.0015113199665153835	0.0011113967750498593	9.511933393693022E-4	6.110286004752758E-4	0.001089230930033628	8.522688339682634E-4	7.151430803397904E-4	0.0011629170868494596	9.607371371232397E-4	8.578834686716375E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.26022349841461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065365098138769106	0.0	0.009221739962378744	0.0	0.0	0.0010252176509510935	0.0	0.010398098952459826	0.010528212143203652
849	0.001423167949097442	0.0012600223527009277	0.0014316557520456478	0.0011564330984131137	0.0015758612746325533	7.342290652476903E-4	0.0014267148052350385	8.29557377333637E-4	0.001647875529513402	7.560303274753568E-4	0.0014195397924998215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005544471585497112	0.0	0.008685907091652118	0.0	0.0	7.353919304662268E-4	0.0	0.010296668886135785	0.010463513165095556
850	9.888855136836083E-4	9.247769378505831E-4	0.0012225531382227559	0.0010907273961940848	0.0016221970946690642	0.0011212311707512906	0.001310299453432704	7.693800809518631E-4	0.0014454414370375652	8.937029908219797E-4	9.089464937209572E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005943384629576281	0.0	0.00880524470919905	0.0	0.0	7.681087400407318E-4	0.0	0.01074265408163428	0.010969524438949135
851	8.814745791397739E-4	9.083182666833302E-4	0.001169153056683535	0.0014890895605360387	0.00142972688517421	0.0012424498059966133	6.812938896721076E-4	0.0010081348379686955	0.0010062251001808607	0.0016445689086904227	0.0013773627195024167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005570751998165846	0.0	0.008729204147860091	0.0	0.0	6.727546048294133E-4	0.0	0.010525245125182586	0.010530345183376876
852	7.245040326342599E-4	6.60964393555808E-4	0.0012130813540100975	9.065680078849205E-4	0.0010460366019735036	5.653598455071923E-4	8.220161215020144E-4	7.859012886799538E-4	0.0010053091938353254	8.680538759734303E-4	9.159840519652064E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7935272436063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.947787325127826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004870909629738073	0.0	0.00840562698747141	0.0	0.0	4.2237258043396723E-4	0.0	0.010568288887343501	0.010730934511367743
853	0.0012103798090570559	0.0013674821520266033	0.0012037586162350939	0.0010850178490228826	0.0011571009365627164	5.33306201405773E-4	0.0017401945904091485	7.776493758745093E-4	0.0010970335431622353	0.0012022606959214619	9.113852167746569E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7935272436063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004586936124897218	0.0	0.008016418383896558	0.0	0.0	6.832108875593299E-4	0.0	0.009944205229887286	0.01033954482501071
854	0.0017140258596512756	0.0013708285029323934	0.0013633296007069607	0.001597223087092992	0.0013712637284508165	0.0016324508481434952	0.0014693308152036592	8.782756567220021E-4	0.0013284943020962703	0.0013322225911661049	0.0010725646959019487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7935272436063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004364369373818056	0.0	0.008042401869537997	0.0	0.0	7.451712676425793E-4	0.0	0.009616896346224119	0.010632305166802228
855	0.0017761490719644234	0.001082630290234927	0.0015359860151806176	0.0011174094202632697	0.0016924357933419192	9.384470050259248E-4	0.0014419251648915144	0.0012421938328605758	0.0014459717865618537	0.0014883463742646247	0.0010363218568605395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7935272436063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048884320007469345	0.0	0.008062051092497738	0.0	0.0	3.089801718619556E-4	0.0	0.010384161810571618	0.010873554090598469
